full_text,text_clean,tokenize,stopwords,stemmed
@ChallsOfrivia @Yattie2023 @mochamadarip ente ngerti bahasa Indonesia ga suu?  JKW sbg kader PDIP ditegur di kantor PDIP bukan di Istana bisa bedakan JKW sbg kader atau JKW sbg presiden?? Siapa JKW tanpa PDIP  Siapa Gibran tanpa PDIP Siapa Bobby tanpa PDIP Hanya krn ditegur lantas berhianat?,challsofrivia yattie mochamadarip ente ngerti bahasa indonesia ga suu  jkw sbg kader pdip ditegur di kantor pdip bukan di istana bisa bedakan jkw sbg kader atau jkw sbg presiden siapa jkw tanpa pdip  siapa gibran tanpa pdip siapa bobby tanpa pdip hanya krn ditegur lantas berhianat,"['challsofrivia', 'yattie', 'mochamadarip', 'ente', 'ngerti', 'bahasa', 'indonesia', 'ga', 'suu', 'jkw', 'sbg', 'kader', 'pdip', 'ditegur', 'di', 'kantor', 'pdip', 'bukan', 'di', 'istana', 'bisa', 'bedakan', 'jkw', 'sbg', 'kader', 'atau', 'jkw', 'sbg', 'presiden', 'siapa', 'jkw', 'tanpa', 'pdip', 'siapa', 'gibran', 'tanpa', 'pdip', 'siapa', 'bobby', 'tanpa', 'pdip', 'hanya', 'krn', 'ditegur', 'lantas', 'berhianat']","['challsofrivia', 'yattie', 'mochamadarip', 'ente', 'ngerti', 'bahasa', 'indonesia', 'ga', 'suu', 'jkw', 'sbg', 'kader', 'pdip', 'ditegur', 'kantor', 'pdip', 'bukan', 'istana', 'bedakan', 'jkw', 'sbg', 'kader', 'jkw', 'sbg', 'presiden', 'siapa', 'jkw', 'pdip', 'siapa', 'gibran', 'pdip', 'siapa', 'bobby', 'pdip', 'krn', 'ditegur', 'lantas', 'berhianat']","['challsofrivia', 'yattie', 'mochamadarip', 'ente', 'ngerti', 'bahasa', 'indonesia', 'ga', 'suu', 'jkw', 'sbg', 'kader', 'pdip', 'tegur', 'kantor', 'pdip', 'bukan', 'istana', 'beda', 'jkw', 'sbg', 'kader', 'jkw', 'sbg', 'presiden', 'siapa', 'jkw', 'pdip', 'siapa', 'gibran', 'pdip', 'siapa', 'bobby', 'pdip', 'krn', 'tegur', 'lantas', 'berhianat']"
"Gibran bikin Solo gemilang, Cak Imin mungkin masih sibuk mencari jalan ke hati masyarakat politik @SartonoHutomo  https://t.co/2DG25WR13H",gibran bikin solo gemilang cak imin mungkin masih sibuk mencari jalan ke hati masyarakat politik sartonohutomo  httpstcodgwrh,"['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'masih', 'sibuk', 'mencari', 'jalan', 'ke', 'hati', 'masyarakat', 'politik', 'sartonohutomo', 'httpstcodgwrh']","['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'sibuk', 'mencari', 'jalan', 'hati', 'masyarakat', 'politik', 'sartonohutomo', 'httpstcodgwrh']","['gibran', 'bikin', 'solo', 'gemilang', 'cak', 'imin', 'mungkin', 'sibuk', 'cari', 'jalan', 'hati', 'masyarakat', 'politik', 'sartonohutomo', 'httpstcodgwrh']"
Gokil gini sih Mas Admin @gibran_tweet  #prabowo #gibran #prabowogibran #mendingprabowo #terusmajubersamaprabowo #dekade08 #BersamaIndonesiaMaju https://t.co/5xNo80quz3,gokil gini sih mas admin gibrantweet  prabowo gibran prabowogibran mendingprabowo terusmajubersamaprabowo dekade bersamaindonesiamaju httpstcoxnoquz,"['gokil', 'gini', 'sih', 'mas', 'admin', 'gibrantweet', 'prabowo', 'gibran', 'prabowogibran', 'mendingprabowo', 'terusmajubersamaprabowo', 'dekade', 'bersamaindonesiamaju', 'httpstcoxnoquz']","['gokil', 'gini', 'sih', 'mas', 'admin', 'gibrantweet', 'prabowo', 'gibran', 'prabowogibran', 'mendingprabowo', 'terusmajubersamaprabowo', 'dekade', 'bersamaindonesiamaju', 'httpstcoxnoquz']","['gokil', 'gin', 'sih', 'mas', 'admin', 'gibrantweet', 'prabowo', 'gibran', 'prabowogibran', 'mendingprabowo', 'terusmajubersamaprabowo', 'dekade', 'bersamaindonesiamaju', 'httpstcoxnoquz']"
Selamat Hari Natal  #EmilDardak #WagubJatim #ArumiBachsin #WagubEmil #InfoJatim #JawaTimur #Jatim #BeritaJatim #KabarJatim #Pemilu #Pemilu2024 #Prabowo #Gibran https://t.co/FwDzynTJPO,selamat hari natal  emildardak wagubjatim arumibachsin wagubemil infojatim jawatimur jatim beritajatim kabarjatim pemilu pemilu prabowo gibran httpstcofwdzyntjpo,"['selamat', 'hari', 'natal', 'emildardak', 'wagubjatim', 'arumibachsin', 'wagubemil', 'infojatim', 'jawatimur', 'jatim', 'beritajatim', 'kabarjatim', 'pemilu', 'pemilu', 'prabowo', 'gibran', 'httpstcofwdzyntjpo']","['selamat', 'hari', 'natal', 'emildardak', 'wagubjatim', 'arumibachsin', 'wagubemil', 'infojatim', 'jawatimur', 'jatim', 'beritajatim', 'kabarjatim', 'pemilu', 'pemilu', 'prabowo', 'gibran', 'httpstcofwdzyntjpo']","['selamat', 'hari', 'natal', 'emildardak', 'wagubjatim', 'arumibachsin', 'wagubemil', 'infojatim', 'jawatimur', 'jatim', 'beritajatim', 'kabarjatim', 'milu', 'milu', 'prabowo', 'gibran', 'httpstcofwdzyntjpo']"
"Buruh Jepara: Prabowo - Gibran, Kita Dukung Kamu! dekade08",buruh jepara prabowo  gibran kita dukung kamu dekade,"['buruh', 'jepara', 'prabowo', 'gibran', 'kita', 'dukung', 'kamu', 'dekade']","['buruh', 'jepara', 'prabowo', 'gibran', 'dukung', 'kamu', 'dekade']","['buruh', 'jepara', 'prabowo', 'gibran', 'dukung', 'kamu', 'dekade']"
Makhluk tanpa etika gapunya malu @gibran_tweet @prabowogibran02 #GibranCawapresCacatHukum,makhluk tanpa etika gapunya malu gibrantweet prabowogibran gibrancawaprescacathukum,"['makhluk', 'tanpa', 'etika', 'gapunya', 'malu', 'gibrantweet', 'prabowogibran', 'gibrancawaprescacathukum']","['makhluk', 'etika', 'gapunya', 'malu', 'gibrantweet', 'prabowogibran', 'gibrancawaprescacathukum']","['makhluk', 'etika', 'gapunya', 'malu', 'gibrantweet', 'prabowogibran', 'gibrancawaprescacathukum']"
Dukungan Kekinian: Buruh Jepara Ungkap Cinta pada Prabowo - Gibran! dekade08,dukungan kekinian buruh jepara ungkap cinta pada prabowo  gibran dekade,"['dukungan', 'kekinian', 'buruh', 'jepara', 'ungkap', 'cinta', 'pada', 'prabowo', 'gibran', 'dekade']","['dukungan', 'kekinian', 'buruh', 'jepara', 'ungkap', 'cinta', 'prabowo', 'gibran', 'dekade']","['dukung', 'kini', 'buruh', 'jepara', 'ungkap', 'cinta', 'prabowo', 'gibran', 'dekade']"
Prabowo - Gibran: Aliansi Buruh Jepara Gelar Pesta Dukungan! dekade08,prabowo  gibran aliansi buruh jepara gelar pesta dukungan dekade,"['prabowo', 'gibran', 'aliansi', 'buruh', 'jepara', 'gelar', 'pesta', 'dukungan', 'dekade']","['prabowo', 'gibran', 'aliansi', 'buruh', 'jepara', 'gelar', 'pesta', 'dukungan', 'dekade']","['prabowo', 'gibran', 'aliansi', 'buruh', 'jepara', 'gelar', 'pesta', 'dukung', 'dekade']"
"@nilrofficial @ferizandra @CNNIndonesia Itu 4 kata doang atau banyak kata 🤣🤭,, aku sedang membahas Otak gibran yg gak hapal 4 kata doang 🤣🤭",nilrofficial ferizandra cnnindonesia itu  kata doang atau banyak kata 🤣🤭 aku sedang membahas otak gibran yg gak hapal  kata doang 🤣🤭,"['nilrofficial', 'ferizandra', 'cnnindonesia', 'itu', 'kata', 'doang', 'atau', 'banyak', 'kata', '🤣🤭', 'aku', 'sedang', 'membahas', 'otak', 'gibran', 'yg', 'gak', 'hapal', 'kata', 'doang', '🤣🤭']","['nilrofficial', 'ferizandra', 'cnnindonesia', 'kata', 'doang', 'banyak', 'kata', '🤣🤭', 'aku', 'sedang', 'membahas', 'otak', 'gibran', 'yg', 'gak', 'hapal', 'kata', 'doang', '🤣🤭']","['nilrofficial', 'ferizandra', 'cnnindonesia', 'kata', 'doang', 'banyak', 'kata', '', 'aku', 'sedang', 'bahas', 'otak', 'gibran', 'yg', 'gak', 'hapal', 'kata', 'doang', '']"
"Solo makin jaya, berkat kecerdasan Gibran Jakarta dan Jateng? Nampaknya harus belajar banyak @DedyNad_id  https://t.co/AVqrZFf5vy",solo makin jaya berkat kecerdasan gibran jakarta dan jateng nampaknya harus belajar banyak dedynadid  httpstcoavqrzffvy,"['solo', 'makin', 'jaya', 'berkat', 'kecerdasan', 'gibran', 'jakarta', 'dan', 'jateng', 'nampaknya', 'harus', 'belajar', 'banyak', 'dedynadid', 'httpstcoavqrzffvy']","['solo', 'makin', 'jaya', 'berkat', 'kecerdasan', 'gibran', 'jakarta', 'jateng', 'nampaknya', 'belajar', 'banyak', 'dedynadid', 'httpstcoavqrzffvy']","['solo', 'makin', 'jaya', 'berkat', 'cerdas', 'gibran', 'jakarta', 'jateng', 'nampaknya', 'ajar', 'banyak', 'dedynadid', 'httpstcoavqrzffvy']"
"Gibran pamer sukses Solo, Muhaimin masih pamer jabatan aja @pantaucom_  https://t.co/oAKYFCMQKY",gibran pamer sukses solo muhaimin masih pamer jabatan aja pantaucom  httpstcooakyfcmqky,"['gibran', 'pamer', 'sukses', 'solo', 'muhaimin', 'masih', 'pamer', 'jabatan', 'aja', 'pantaucom', 'httpstcooakyfcmqky']","['gibran', 'pamer', 'sukses', 'solo', 'muhaimin', 'pamer', 'jabatan', 'aja', 'pantaucom', 'httpstcooakyfcmqky']","['gibran', 'pamer', 'sukses', 'solo', 'muhaimin', 'pamer', 'jabat', 'aja', 'pantaucom', 'httpstcooakyfcmqky']"
"Saking sibuknya Gibran, kayaknya Cak Imin lupa gimana caranya memajukan daerah @UpTweetAJ  https://t.co/4m4aU4V726",saking sibuknya gibran kayaknya cak imin lupa gimana caranya memajukan daerah uptweetaj  httpstcomauv,"['saking', 'sibuknya', 'gibran', 'kayaknya', 'cak', 'imin', 'lupa', 'gimana', 'caranya', 'memajukan', 'daerah', 'uptweetaj', 'httpstcomauv']","['saking', 'sibuknya', 'gibran', 'kayaknya', 'cak', 'imin', 'lupa', 'gimana', 'caranya', 'memajukan', 'daerah', 'uptweetaj', 'httpstcomauv']","['saking', 'sibuk', 'gibran', 'kayak', 'cak', 'imin', 'lupa', 'gimana', 'cara', 'maju', 'daerah', 'uptweetaj', 'httpstcomauv']"
"Gibran buktikan Solo bisa lebih dari Jakarta, Cak Imin kapan bikin prestasi? @husain_fahasbu  https://t.co/9ugtMxFBkO",gibran buktikan solo bisa lebih dari jakarta cak imin kapan bikin prestasi husainfahasbu  httpstcougtmxfbko,"['gibran', 'buktikan', 'solo', 'bisa', 'lebih', 'dari', 'jakarta', 'cak', 'imin', 'kapan', 'bikin', 'prestasi', 'husainfahasbu', 'httpstcougtmxfbko']","['gibran', 'buktikan', 'solo', 'lebih', 'jakarta', 'cak', 'imin', 'kapan', 'bikin', 'prestasi', 'husainfahasbu', 'httpstcougtmxfbko']","['gibran', 'bukti', 'solo', 'lebih', 'jakarta', 'cak', 'imin', 'kapan', 'bikin', 'prestasi', 'husainfahasbu', 'httpstcougtmxfbko']"
"Segitu ajah mas Gibran.... Jauh-Jauh dari solo... Anak ini hebat, pandai menyembunyikan ketidaktahuannya .. Percaya diri kuat... Mungkin karena merasa anak Presiden sekaligus walikota Solo ...",segitu ajah mas gibran jauhjauh dari solo anak ini hebat pandai menyembunyikan ketidaktahuannya  percaya diri kuat mungkin karena merasa anak presiden sekaligus walikota solo,"['segitu', 'ajah', 'mas', 'gibran', 'jauhjauh', 'dari', 'solo', 'anak', 'ini', 'hebat', 'pandai', 'menyembunyikan', 'ketidaktahuannya', 'percaya', 'diri', 'kuat', 'mungkin', 'karena', 'merasa', 'anak', 'presiden', 'sekaligus', 'walikota', 'solo']","['segitu', 'ajah', 'mas', 'gibran', 'jauhjauh', 'solo', 'anak', 'hebat', 'pandai', 'menyembunyikan', 'ketidaktahuannya', 'percaya', 'diri', 'kuat', 'mungkin', 'merasa', 'anak', 'presiden', 'sekaligus', 'walikota', 'solo']","['segitu', 'ajah', 'mas', 'gibran', 'jauhjauh', 'solo', 'anak', 'hebat', 'pandai', 'sembunyi', 'ketidaktahuannya', 'percaya', 'diri', 'kuat', 'mungkin', 'rasa', 'anak', 'presiden', 'sekaligus', 'walikota', 'solo']"
"Solo jadi bintang berkat Gibran, sementara Jakarta dan Jateng masih gelap di era Muhaimin @lovelyb1e  https://t.co/GNhwAhki0d",solo jadi bintang berkat gibran sementara jakarta dan jateng masih gelap di era muhaimin lovelybe  httpstcognhwahkid,"['solo', 'jadi', 'bintang', 'berkat', 'gibran', 'sementara', 'jakarta', 'dan', 'jateng', 'masih', 'gelap', 'di', 'era', 'muhaimin', 'lovelybe', 'httpstcognhwahkid']","['solo', 'jadi', 'bintang', 'berkat', 'gibran', 'jakarta', 'jateng', 'gelap', 'era', 'muhaimin', 'lovelybe', 'httpstcognhwahkid']","['solo', 'jadi', 'bintang', 'berkat', 'gibran', 'jakarta', 'jateng', 'gelap', 'era', 'muhaimin', 'lovelybe', 'httpstcognhwahkid']"
"Aduh, Cak Imin, Solo aja bisa lebih maju dari Jakarta, mending cari tahu deh rahasianya sama Gibran @FahmiAgustian  https://t.co/heenLU8Tnz",aduh cak imin solo aja bisa lebih maju dari jakarta mending cari tahu deh rahasianya sama gibran fahmiagustian  httpstcoheenlutnz,"['aduh', 'cak', 'imin', 'solo', 'aja', 'bisa', 'lebih', 'maju', 'dari', 'jakarta', 'mending', 'cari', 'tahu', 'deh', 'rahasianya', 'sama', 'gibran', 'fahmiagustian', 'httpstcoheenlutnz']","['aduh', 'cak', 'imin', 'solo', 'aja', 'lebih', 'maju', 'jakarta', 'mending', 'cari', 'tahu', 'deh', 'rahasianya', 'sama', 'gibran', 'fahmiagustian', 'httpstcoheenlutnz']","['aduh', 'cak', 'imin', 'solo', 'aja', 'lebih', 'maju', 'jakarta', 'mending', 'cari', 'tahu', 'deh', 'rahasia', 'sama', 'gibran', 'fahmiagustian', 'httpstcoheenlutnz']"
"Gibran bisa ngejar prestasi, Muhaimin malah dikejar oleh kekecewaan @ArieMutyara  https://t.co/3UaS6T4klk",gibran bisa ngejar prestasi muhaimin malah dikejar oleh kekecewaan ariemutyara  httpstcouastklk,"['gibran', 'bisa', 'ngejar', 'prestasi', 'muhaimin', 'malah', 'dikejar', 'oleh', 'kekecewaan', 'ariemutyara', 'httpstcouastklk']","['gibran', 'ngejar', 'prestasi', 'muhaimin', 'malah', 'dikejar', 'kekecewaan', 'ariemutyara', 'httpstcouastklk']","['gibran', 'ngejar', 'prestasi', 'muhaimin', 'malah', 'kejar', 'kecewa', 'ariemutyara', 'httpstcouastklk']"
"Gibran bawa angin segar, Muhaimin masih berusaha bawa angin sepoi-sepoi @Subur0204  https://t.co/0gHymfPLr5",gibran bawa angin segar muhaimin masih berusaha bawa angin sepoisepoi subur  httpstcoghymfplr,"['gibran', 'bawa', 'angin', 'segar', 'muhaimin', 'masih', 'berusaha', 'bawa', 'angin', 'sepoisepoi', 'subur', 'httpstcoghymfplr']","['gibran', 'bawa', 'angin', 'segar', 'muhaimin', 'berusaha', 'bawa', 'angin', 'sepoisepoi', 'subur', 'httpstcoghymfplr']","['gibran', 'bawa', 'angin', 'segar', 'muhaimin', 'usaha', 'bawa', 'angin', 'sepoisepoi', 'subur', 'httpstcoghymfplr']"
"Gibran berhasil, Solo semakin maju, sementara kinerja Muhaimin bikin Jakarta dan Jateng terpuruk @tjapoenglaut  https://t.co/Krvz7G3FFa",gibran berhasil solo semakin maju sementara kinerja muhaimin bikin jakarta dan jateng terpuruk tjapoenglaut  httpstcokrvzgffa,"['gibran', 'berhasil', 'solo', 'semakin', 'maju', 'sementara', 'kinerja', 'muhaimin', 'bikin', 'jakarta', 'dan', 'jateng', 'terpuruk', 'tjapoenglaut', 'httpstcokrvzgffa']","['gibran', 'berhasil', 'solo', 'semakin', 'maju', 'kinerja', 'muhaimin', 'bikin', 'jakarta', 'jateng', 'terpuruk', 'tjapoenglaut', 'httpstcokrvzgffa']","['gibran', 'hasil', 'solo', 'makin', 'maju', 'kerja', 'muhaimin', 'bikin', 'jakarta', 'jateng', 'puruk', 'tjapoenglaut', 'httpstcokrvzgffa']"
@Bustanil0391 @Chaves1305 @DaengWahidin2 @gibran_tweet Well said ... biasa low standart jd  pas apalan dikit  dibilang  mvp 😅 pendukungnya emang gampang girang 🤣,bustanil chaves daengwahidin gibrantweet well said  biasa low standart jd  pas apalan dikit  dibilang  mvp 😅 pendukungnya emang gampang girang 🤣,"['bustanil', 'chaves', 'daengwahidin', 'gibrantweet', 'well', 'said', 'biasa', 'low', 'standart', 'jd', 'pas', 'apalan', 'dikit', 'dibilang', 'mvp', '😅', 'pendukungnya', 'emang', 'gampang', 'girang', '🤣']","['bustanil', 'chaves', 'daengwahidin', 'gibrantweet', 'well', 'said', 'biasa', 'low', 'standart', 'jd', 'pas', 'apalan', 'dikit', 'dibilang', 'mvp', '😅', 'pendukungnya', 'emang', 'gampang', 'girang', '🤣']","['bustanil', 'chaves', 'daengwahidin', 'gibrantweet', 'well', 'said', 'biasa', 'low', 'standart', 'jd', 'pas', 'apalan', 'dikit', 'bilang', 'mvp', '', 'dukung', 'emang', 'gampang', 'girang', '']"
@hidayat_ruby @Resty_J_Cayah Wkwkwk kenyang makan tai gibran 🤣,hidayatruby restyjcayah wkwkwk kenyang makan tai gibran 🤣,"['hidayatruby', 'restyjcayah', 'wkwkwk', 'kenyang', 'makan', 'tai', 'gibran', '🤣']","['hidayatruby', 'restyjcayah', 'wkwkwk', 'kenyang', 'makan', 'tai', 'gibran', '🤣']","['hidayatruby', 'restyjcayah', 'wkwkwk', 'kenyang', 'makan', 'tai', 'gibran', '']"
"@BanyakMakmur @d_LoNeLiNess @yaniarsim @gibran_tweet Setelah ditanya pak mahfud, cak imin menjelaskan lg maksudnya. Logikanya jg ya membangun kota2 selevel jkt ya mendorong spy terupgrade kota2 yg sdh ada",banyakmakmur dloneliness yaniarsim gibrantweet setelah ditanya pak mahfud cak imin menjelaskan lg maksudnya logikanya jg ya membangun kota selevel jkt ya mendorong spy terupgrade kota yg sdh ada,"['banyakmakmur', 'dloneliness', 'yaniarsim', 'gibrantweet', 'setelah', 'ditanya', 'pak', 'mahfud', 'cak', 'imin', 'menjelaskan', 'lg', 'maksudnya', 'logikanya', 'jg', 'ya', 'membangun', 'kota', 'selevel', 'jkt', 'ya', 'mendorong', 'spy', 'terupgrade', 'kota', 'yg', 'sdh', 'ada']","['banyakmakmur', 'dloneliness', 'yaniarsim', 'gibrantweet', 'ditanya', 'pak', 'mahfud', 'cak', 'imin', 'menjelaskan', 'lg', 'maksudnya', 'logikanya', 'jg', 'membangun', 'kota', 'selevel', 'jkt', 'mendorong', 'spy', 'terupgrade', 'kota', 'yg', 'sdh']","['banyakmakmur', 'dloneliness', 'yaniarsim', 'gibrantweet', 'tanya', 'pak', 'mahfud', 'cak', 'imin', 'jelas', 'lg', 'maksud', 'logika', 'jg', 'bangun', 'kota', 'level', 'jkt', 'dorong', 'spy', 'terupgrade', 'kota', 'yg', 'sdh']"
"Relawan Prabowo-Gibran Ditembak Orang Tidak Dikenal di Madura, Pelaku Naik Motor Bertubuh Kekar dengan Penutup Wajah https://t.co/o2f5Vzgpez",relawan prabowogibran ditembak orang tidak dikenal di madura pelaku naik motor bertubuh kekar dengan penutup wajah httpstcoofvzgpez,"['relawan', 'prabowogibran', 'ditembak', 'orang', 'tidak', 'dikenal', 'di', 'madura', 'pelaku', 'naik', 'motor', 'bertubuh', 'kekar', 'dengan', 'penutup', 'wajah', 'httpstcoofvzgpez']","['relawan', 'prabowogibran', 'ditembak', 'orang', 'dikenal', 'madura', 'pelaku', 'naik', 'motor', 'bertubuh', 'kekar', 'penutup', 'wajah', 'httpstcoofvzgpez']","['rawan', 'prabowogibran', 'tembak', 'orang', 'kenal', 'madura', 'laku', 'naik', 'motor', 'tubuh', 'kekar', 'tutup', 'wajah', 'httpstcoofvzgpez']"
"@nilrofficial @ferizandra @CNNIndonesia Saya orng bodoh tapi kalo hanya 4 kata gak akan lihat catatan 🤣🤭, artinya gibran lebih bodoh dari saya",nilrofficial ferizandra cnnindonesia saya orng bodoh tapi kalo hanya  kata gak akan lihat catatan 🤣🤭 artinya gibran lebih bodoh dari saya,"['nilrofficial', 'ferizandra', 'cnnindonesia', 'saya', 'orng', 'bodoh', 'tapi', 'kalo', 'hanya', 'kata', 'gak', 'akan', 'lihat', 'catatan', '🤣🤭', 'artinya', 'gibran', 'lebih', 'bodoh', 'dari', 'saya']","['nilrofficial', 'ferizandra', 'cnnindonesia', 'orng', 'bodoh', 'kalo', 'kata', 'gak', 'lihat', 'catatan', '🤣🤭', 'artinya', 'gibran', 'lebih', 'bodoh']","['nilrofficial', 'ferizandra', 'cnnindonesia', 'orng', 'bodoh', 'kalo', 'kata', 'gak', 'lihat', 'catat', '', 'arti', 'gibran', 'lebih', 'bodoh']"
"Solo lebih berkembang, terima kasih pada kepemimpinan yang cerdas, Prabowo - Gibran. @cintanegeriku01  https://t.co/IDel4yjFGY",solo lebih berkembang terima kasih pada kepemimpinan yang cerdas prabowo  gibran cintanegeriku  httpstcoidelyjfgy,"['solo', 'lebih', 'berkembang', 'terima', 'kasih', 'pada', 'kepemimpinan', 'yang', 'cerdas', 'prabowo', 'gibran', 'cintanegeriku', 'httpstcoidelyjfgy']","['solo', 'lebih', 'berkembang', 'terima', 'kasih', 'kepemimpinan', 'cerdas', 'prabowo', 'gibran', 'cintanegeriku', 'httpstcoidelyjfgy']","['solo', 'lebih', 'kembang', 'terima', 'kasih', 'pimpin', 'cerdas', 'prabowo', 'gibran', 'cintanegeriku', 'httpstcoidelyjfgy']"
@detikcom Prabowo - Gibran Menang Satu Putaran. https://t.co/Xpn65Xmagf,detikcom prabowo  gibran menang satu putaran httpstcoxpnxmagf,"['detikcom', 'prabowo', 'gibran', 'menang', 'satu', 'putaran', 'httpstcoxpnxmagf']","['detikcom', 'prabowo', 'gibran', 'menang', 'satu', 'putaran', 'httpstcoxpnxmagf']","['detikcom', 'prabowo', 'gibran', 'menang', 'satu', 'putar', 'httpstcoxpnxmagf']"
@bucha76 @mungatipawitane @islah_bahrawi Yg membuat keputusan MK yg jika ada intervensi ke MK (jika ada) bukan Gibran kok Gibran yg disalahkan...,bucha mungatipawitane islahbahrawi yg membuat keputusan mk yg jika ada intervensi ke mk jika ada bukan gibran kok gibran yg disalahkan,"['bucha', 'mungatipawitane', 'islahbahrawi', 'yg', 'membuat', 'keputusan', 'mk', 'yg', 'jika', 'ada', 'intervensi', 'ke', 'mk', 'jika', 'ada', 'bukan', 'gibran', 'kok', 'gibran', 'yg', 'disalahkan']","['bucha', 'mungatipawitane', 'islahbahrawi', 'yg', 'membuat', 'keputusan', 'mk', 'yg', 'intervensi', 'mk', 'bukan', 'gibran', 'kok', 'gibran', 'yg', 'disalahkan']","['bucha', 'mungatipawitane', 'islahbahrawi', 'yg', 'buat', 'putus', 'mk', 'yg', 'intervensi', 'mk', 'bukan', 'gibran', 'kok', 'gibran', 'yg', 'salah']"
"@narkosun @kompascom Penjelasan di video @kompascom terkait Aljazeera English jika diartikan isi berita ringkasnya adalah Mas @gibran_tweet berhasil mendominasi panggung Debat Cawapres 2024 meskipun berhadapan dengan paslon yang berpengalaman, tolong anda jangan menebar hoax.",narkosun kompascom penjelasan di video kompascom terkait aljazeera english jika diartikan isi berita ringkasnya adalah mas gibrantweet berhasil mendominasi panggung debat cawapres  meskipun berhadapan dengan paslon yang berpengalaman tolong anda jangan menebar hoax,"['narkosun', 'kompascom', 'penjelasan', 'di', 'video', 'kompascom', 'terkait', 'aljazeera', 'english', 'jika', 'diartikan', 'isi', 'berita', 'ringkasnya', 'adalah', 'mas', 'gibrantweet', 'berhasil', 'mendominasi', 'panggung', 'debat', 'cawapres', 'meskipun', 'berhadapan', 'dengan', 'paslon', 'yang', 'berpengalaman', 'tolong', 'anda', 'jangan', 'menebar', 'hoax']","['narkosun', 'kompascom', 'penjelasan', 'video', 'kompascom', 'terkait', 'aljazeera', 'english', 'diartikan', 'isi', 'berita', 'ringkasnya', 'mas', 'gibrantweet', 'berhasil', 'mendominasi', 'panggung', 'debat', 'cawapres', 'meskipun', 'berhadapan', 'paslon', 'berpengalaman', 'jangan', 'menebar', 'hoax']","['narkosun', 'kompascom', 'jelas', 'video', 'kompascom', 'kait', 'aljazeera', 'english', 'arti', 'isi', 'berita', 'ringkas', 'mas', 'gibrantweet', 'hasil', 'dominasi', 'panggung', 'debat', 'cawapres', 'meski', 'hadap', 'paslon', 'alam', 'jangan', 'tebar', 'hoax']"
@abel_gunawan @gibran_tweet Keliatan banget nilai bahasa Inggrisnya minus,abelgunawan gibrantweet keliatan banget nilai bahasa inggrisnya minus,"['abelgunawan', 'gibrantweet', 'keliatan', 'banget', 'nilai', 'bahasa', 'inggrisnya', 'minus']","['abelgunawan', 'gibrantweet', 'keliatan', 'banget', 'nilai', 'bahasa', 'inggrisnya', 'minus']","['abelgunawan', 'gibrantweet', 'liat', 'banget', 'nilai', 'bahasa', 'inggris', 'minus']"
@r3_ose Ya gpp sih pangkuan gibran aj bs jd calon presiden masa gw kaga,rose ya gpp sih pangkuan gibran aj bs jd calon presiden masa gw kaga,"['rose', 'ya', 'gpp', 'sih', 'pangkuan', 'gibran', 'aj', 'bs', 'jd', 'calon', 'presiden', 'masa', 'gw', 'kaga']","['rose', 'gpp', 'sih', 'pangkuan', 'gibran', 'aj', 'bs', 'jd', 'calon', 'presiden', 'masa', 'gw', 'kaga']","['rose', 'gpp', 'sih', 'pangku', 'gibran', 'aj', 'bs', 'jd', 'calon', 'presiden', 'masa', 'gw', 'kaga']"
@Dimasjoko12 @bentangnegeri @gibran Wkwkwk editan pendukung bokeper.😅,dimasjoko bentangnegeri gibran wkwkwk editan pendukung bokeper😅,"['dimasjoko', 'bentangnegeri', 'gibran', 'wkwkwk', 'editan', 'pendukung', 'bokeper😅']","['dimasjoko', 'bentangnegeri', 'gibran', 'wkwkwk', 'editan', 'pendukung', 'bokeper😅']","['dimasjoko', 'bentangnegeri', 'gibran', 'wkwkwk', 'edit', 'dukung', 'bokeper']"
"Gibran diakui sebagai pemimpin yang cerdas, Solo membuktikan keberhasilan kepemimpinannya yang luar biasa. @prasetya_eka27  https://t.co/7FbDSlZ2S0",gibran diakui sebagai pemimpin yang cerdas solo membuktikan keberhasilan kepemimpinannya yang luar biasa prasetyaeka  httpstcofbdslzs,"['gibran', 'diakui', 'sebagai', 'pemimpin', 'yang', 'cerdas', 'solo', 'membuktikan', 'keberhasilan', 'kepemimpinannya', 'yang', 'luar', 'biasa', 'prasetyaeka', 'httpstcofbdslzs']","['gibran', 'diakui', 'pemimpin', 'cerdas', 'solo', 'membuktikan', 'keberhasilan', 'kepemimpinannya', 'luar', 'biasa', 'prasetyaeka', 'httpstcofbdslzs']","['gibran', 'aku', 'pimpin', 'cerdas', 'solo', 'bukti', 'hasil', 'pimpin', 'luar', 'biasa', 'prasetyaeka', 'httpstcofbdslzs']"
